sp_cat,sp_key,scientific_name_dataset,common_name_dataset,worms_id,gbif_id,redlist_code,rl_score,suitability,suit_rl,pct_total
fish,Fis-31083,Acanthurus fowleri,Fowler's surgeonfish,272960,NA,LC,0.2,5.172090457804743,1.0344180915609487,2.0680914378352947e-5
fish,Fis-54121,Polymetme elongata,NA,274958,NA,LC,0.2,5.154179566563467,1.0308359133126934,2.0609296603833578e-5
fish,Fis-158193,Trimma agrena,Fishnet pygmygoby,278484,NA,LC,0.2,5.128617363344051,1.0257234726688103,2.0507084598762195e-5
fish,Fis-154474,Trimma marinae,Princess pygmygoby,278504,NA,LC,0.2,5.117602996254682,1.0235205992509364,2.046304299033223e-5
fish,Fis-23623,Lutjanus carponotatus,Spanish flag snapper,276528,NA,LC,0.2,5.099907206928549,1.0199814413857098,2.0392285313741543e-5
fish,Fis-33935,Chaunax fimbriatus,Tassled coffinfish,272551,NA,LC,0.2,5.095368344274252,1.0190736688548505,2.037413639877294e-5
fish,Fis-26635,Conger wilsoni,Cape conger,217546,NA,LC,0.2,4.988754685547688,0.9977509371095377,1.994783528016821e-5
fish,Fis-32747,Chaetodon humeralis,Threebanded butterflyfish,273343,NA,LC,0.2,4.975881261595547,0.9951762523191094,1.989636012120058e-5
fish,Fis-26117,Cephalopholis boenak,Chocolate hind,218182,NA,LC,0.2,4.957438934122872,0.9914877868245745,1.982261736698707e-5
marine mammal,ITS-Mam-180535,Caperea marginata,pygmy right whale,231424,NA,LC,0.2,4.91405118300338,0.9828102366006761,1.9649128837872606e-5
fish,Fis-30234,Lethrinus microdon,Smalltooth emperor,212071,NA,LC,0.2,4.899364760949515,0.9798729521899031,1.9590404297090066e-5
fish,Fis-22784,Lutjanus lemniscatus,Yellowstreaked snapper,218485,NA,LC,0.2,4.889197530864197,0.9778395061728395,1.954975001685756e-5
fish,Fis-25773,Chrysiptera oxycephala,Blue-spot demoiselle,254881,NA,LC,0.2,4.8844399391789155,0.9768879878357831,1.9530726500719705e-5
fish,Fis-22788,Lutjanus malabaricus,Malabar blood snapper,218481,NA,LC,0.2,4.8708308065494235,0.9741661613098848,1.947630956641233e-5
fish,Fis-25586,Epinephelus areolatus,Areolate grouper,218204,NA,LC,0.2,4.867985611510791,0.9735971223021583,1.9464932883142055e-5
fish,Fis-115963,Ogcocephalus vespertilio,Seadevil,159195,NA,LC,0.2,4.8659562535053285,0.9731912507010657,1.94568183732555e-5
mollusk,W-Msc-426372,Conus aurisiacus,NA,426372,NA,LC,0.2,4.859016393442623,0.9718032786885247,1.9429068925923623e-5
fish,Fis-35604,Symphurus undecimplerus,Dark cheek tongue,274280,NA,LC,0.2,4.820364238410596,0.9640728476821192,1.927451596222788e-5
fish,Fis-29758,Caranx caballus,Green jack,273271,NA,LC,0.2,4.8123827392120075,0.9624765478424016,1.924260145824085e-5
fish,Fis-55096,Aseraggodes kobensis,NA,279726,NA,LC,0.2,4.747540983606557,0.9495081967213115,1.8983327803466535e-5
fish,Fis-166134,Sicyopus zosterophorus,NA,712899,NA,LC,0.2,4.747540983606557,0.9495081967213115,1.8983327803466535e-5
fish,Fis-25204,Branchiostegus argentatus,NA,367208,NA,NT,0.4,2.3499344692005244,0.9399737876802098,1.879270826709544e-5
marine mammal,ITS-Mam-180495,Berardius arnuxii,Arnoux's beaked whale,242606,NA,LC,0.2,4.699399141630901,0.9398798283261803,1.879082975648974e-5
fish,Fis-23178,Lutjanus ehrenbergii,Blackspot snapper,218489,NA,LC,0.2,4.635589612601107,0.9271179225202215,1.8535683521683106e-5
fish,Fis-35692,Pleuronichthys ocellatus,Ocellated turbot,282293,NA,LC,0.2,4.621330360460795,0.924266072092159,1.8478667045459617e-5
fish,Fis-23111,Dipterygonotus balteatus,Mottled fusilier,219997,NA,LC,0.2,4.579259936043855,0.9158519872087711,1.831044592629594e-5
fish,Fis-26136,Epinephelus coioides,Orange-spotted grouper,218200,NA,LC,0.2,4.572281167108753,0.9144562334217506,1.828254089950056e-5
fish,Fis-112522,Vanacampus margaritifer,Mother-of-pearl pipefish,283127,NA,LC,0.2,4.566225165562914,0.9132450331125828,1.825832561354096e-5
marine mammal,ITS-Mam-612592,Balaenoptera bonaerensis,Antarctic minke whale,231405,NA,NT,0.4,2.249920936116382,0.8999683744465529,1.7992888027575648e-5
fish,Fis-167279,Ostorhinchus dispar,Redspot cardinalfish,712655,NA,LC,0.2,4.478476821192053,0.8956953642384106,1.7907458587609967e-5
fish,Fis-62188,Micrognathus brevirostris,Thorntail pipefish,218020,NA,LC,0.2,4.461254612546125,0.8922509225092251,1.7838594551816648e-5
fish,Fis-28290,Argyrosomus japonicus,Japanese meagre,218633,NA,EN,0.8,1.1142506142506143,0.8914004914004915,1.7821592052452133e-5
fish,Fis-58246,Chaenopsis schmitti,Yellow-mouth pikeblenny,280110,NA,LC,0.2,4.447643979057592,0.8895287958115183,1.7784171616234235e-5
fish,Fis-54220,Glossogobius olivaceus,NA,276809,NA,LC,0.2,4.438699513033515,0.887739902606703,1.7748406631550938e-5
fish,Fis-30462,Pellona ditchela,Indian pellona,212279,NA,LC,0.2,4.350936329588015,0.870187265917603,1.7397480270688632e-5
fish,Fis-23792,Saurida undosquamis,Brushtooth lizardfish,126371,NA,LC,0.2,4.344208211143695,0.8688416422287389,1.7370577484936997e-5
fish,Fis-32753,Fistularia corneta,Pacific cornetfish,276231,NA,LC,0.2,4.326732673267327,0.8653465346534654,1.7300700496998505e-5
fish,Fis-143706,Gnathophis heterognathos,NA,271757,NA,LC,0.2,4.326086956521739,0.8652173913043479,1.7298118559803647e-5
fish,Fis-23809,Seriolina nigrofasciata,Blackbanded trevally,218438,NA,LC,0.2,4.2829496162829495,0.8565899232565899,1.7125631313637627e-5
fish,Fis-30982,Gerres filamentosus,Whipfin silver-biddy,218524,NA,LC,0.2,4.271134020618557,0.8542268041237113,1.707838594462135e-5
fish,Fis-31466,Pseudocheilinops ataenia,Pelvic-spot wrasse,282417,NA,LC,0.2,4.252983293556086,0.8505966587112171,1.7005809172164214e-5
fish,Fis-32539,Chaetodon triangulum,Triangle butterflyfish,218748,10675465,LC,0.2,4.2384615384615385,0.8476923076923077,1.6947743062109905e-5
fish,Fis-23536,Hemicaranx leucurus,Yellowfin jack,276353,NA,LC,0.2,4.2384615384615385,0.8476923076923077,1.6947743062109905e-5
fish,Fis-47079,Johnius borneensis,Sharpnose hammer croaker,276100,NA,LC,0.2,4.2227916792282185,0.8445583358456438,1.6885086188691128e-5
fish,Fis-26994,Pterotolithus maculatus,Blotched tiger-toothed croaker,282507,NA,LC,0.2,4.1923076923076925,0.8384615384615386,1.6763194135843738e-5
fish,Fis-112706,Bellator ribeiroi,NA,276276,NA,LC,0.2,4.186468646864687,0.8372937293729374,1.6739846361893672e-5
fish,Fis-26137,Epinephelus corallicola,Coral grouper,273844,NA,LC,0.2,4.177566045907319,0.8355132091814639,1.6704248777194406e-5
fish,Fis-123151,Chlorurus bowersi,Bower's parrotfish,277505,NA,NT,0.4,2.0883639545056867,0.8353455818022747,1.6700897436469837e-5
other,W-Scl-207451,Favites chinensis,NA,207451,NA,LC,0.2,4.118485523385301,0.8236971046770603,1.6468011758976282e-5
other,W-Scl-207272,Pseudosiderastrea tayamai,false pillow coral,207272,NA,LC,0.2,4.118485523385301,0.8236971046770603,1.6468011758976282e-5
fish,Fis-138814,Halichoeres leucurus,Greyhead wrasse,275771,NA,LC,0.2,4.1168674698795185,0.8233734939759038,1.6461541874838393e-5
fish,Fis-113162,Arcos rhodospilus,Rock clingfish,279685,NA,LC,0.2,4.0886075949367084,0.8177215189873417,1.63485430673343e-5
fish,Fis-34881,Chromis limbaughi,Limbaugh's damselfish,273736,NA,LC,0.2,4.0875225315441615,0.8175045063088323,1.634420437618042e-5
mollusk,W-Msc-207654,Haliotis varia,variable abalone,207654,7261231,LC,0.2,4.078313253012048,0.8156626506024097,1.630738052277669e-5
fish,Fis-62520,Stolephorus commersonnii,Commerson's anchovy,152017,NA,LC,0.2,4.076681085332285,0.8153362170664571,1.6300854202266314e-5
fish,Fis-30527,Pseudorhombus elevatus,Deep flounder,220052,NA,LC,0.2,4.075370545569221,0.8150741091138443,1.6295613930300757e-5
marine mammal,ITS-Mam-612596,Tursiops aduncus,Indo-Pacific bottlenose dolphin,254983,NA,NT,0.4,2.035031847133758,0.8140127388535032,1.6274394166593107e-5
fish,Fis-143064,Notarius troschelii,Chili sea catfish,293654,NA,LC,0.2,4.030664395229983,0.8061328790459966,1.6116853702711082e-5
fish,Fis-169046,Eviota piperata,Peppered dwarfgoby,890482,NA,LC,0.2,4.015583428354238,0.8031166856708476,1.6056551550758302e-5
fish,Fis-28885,Achirus scutum,Network sole,279495,NA,LC,0.2,4.01551724137931,0.8031034482758621,1.6056286898163264e-5
fish,Fis-30980,Upeneus sulphureus,Sulphur goatfish,218690,NA,LC,0.2,4.011382658185471,0.8022765316370942,1.6039754518902005e-5
fish,Fis-22813,Rastrelliger kanagurta,Indian mackerel,127020,NA,LC,0.2,4.007301808066759,0.8014603616133519,1.602343699456934e-5
other,W-Scl-288261,Acropora turaki,NA,288261,NA,EN,0.8,1,0.8,1.599424027640136e-5
mollusk,W-Msc-428182,Conus lienardi,lienard's cone,428182,NA,LC,0.2,3.9441755404969343,0.788835108099387,1.5771022821753295e-5
fish,Fis-23600,Lipocheilus carnolabrum,Tang's snapper,218471,NA,LC,0.2,3.9318497913769126,0.7863699582753826,1.572173757350023e-5
fish,Fis-55112,Brachaluteres ulvarum,Japanese inflator filefish,279953,NA,LC,0.2,3.8801369863013697,0.776027397260274,1.5514960816063993e-5
fish,Fis-29174,Brachaluteres jacksonianus,Pigmy leatherjacket,279951,NA,LC,0.2,3.8687845303867405,0.77375690607734815,1.5469567339157533e-5
fish,Fis-35787,Prionotus horrens,Bristly searobin,276281,NA,LC,0.2,3.8642659279778395,0.7728531855955679,1.5451499435997162e-5
fish,Fis-34025,Polyipnus tridentifer,Three-spined hatchetfish,275001,NA,LC,0.2,3.8419364691508857,0.7683872938301772,1.5362213753567085e-5
fish,Fis-113956,Microgobius curtus,NA,275712,NA,LC,0.2,3.8330834582708646,0.766616691654173,1.5326814457770922e-5
fish,Fis-26110,Pagrus auratus,Silver seabream,NA,9770885,LC,0.2,3.8124579124579125,0.7624915824915826,1.524434197387985e-5
marine mammal,ITS-Mam-552771,Eubalaena australis,southern right whale,220222,NA,LC,0.2,3.783539486203616,0.7567078972407232,1.5128709909398197e-5
fish,Fis-47435,Larimichthys pamoides,Southern yellow croaker,281272,NA,LC,0.2,3.75,0.75,1.4994600259126276e-5
fish,Fis-35495,Conger verreauxi,Conger,271750,NA,LC,0.2,3.6956797966963153,0.7391359593392631,1.4777397663250752e-5
fish,Fis-26651,Plectorhinchus schotaf,Minstrel sweetlips,218551,NA,LC,0.2,3.6828437633035334,0.7365687526607068,1.4726072012680735e-5
fish,Fis-54335,Praealticus tanegasimae,NA,282340,NA,LC,0.2,3.679984332158245,0.7359968664316491,1.4714638405482843e-5
fish,Fis-161142,Aseraggodes xenicus,Dwarf sole,398698,NA,LC,0.2,3.669421487603306,0.7338842975206612,1.4672402237029349e-5
fish,Fis-160890,Nectamia similis,Similar cardinalfish,398509,NA,LC,0.2,3.655076495132128,0.7310152990264256,1.461504292294255e-5
fish,Fis-25993,Meiacanthus grammistes,Striped poison-fang blenny,279310,NA,LC,0.2,3.654186167446698,0.7308372334893396,1.4611482894211176e-5
fish,Fis-22801,Lutjanus vitta,Brownstripe red snapper,218483,NA,LC,0.2,3.612785862785863,0.7225571725571727,1.4445941289145775e-5
fish,Fis-29499,Rastrelliger faughni,Island mackerel,273808,NA,VU,0.6,1.1951219512195121,0.7170731707317073,1.4336300735554879e-5
fish,Fis-138391,Scolopsis margaritifera,Pearly monocle bream,276787,NA,LC,0.2,3.5718901453957996,0.7143780290791599,1.4282417306592653e-5
fish,Fis-56996,Siphamia corallicola,Coral siphonfish,277695,NA,LC,0.2,3.550983899821109,0.7101967799642219,1.4198822427842891e-5
fish,Fis-35281,Prionurus maculatus,Yellowspotted sawtail,282347,NA,LC,0.2,3.538,0.7076,1.4146905524477004e-5
fish,Fis-23714,Parastromateus niger,Black pomfret,218431,NA,LC,0.2,3.513210278682591,0.7026420557365183,1.4047782334693089e-5
fish,Fis-25873,Pentapodus trivittatus,Three-striped whiptail,282211,NA,LC,0.2,3.4844655081621907,0.6968931016324382,1.3932844643094763e-5
fish,Fis-113671,Emblemaria piratica,Sailfin signal blenny,280654,NA,LC,0.2,3.4816901408450702,0.6963380281690141,1.392174717016344e-5
other,W-Scl-288878,Acanthastrea hemprichii,Hemprich' brain coral,288878,NA,LC,0.2,3.418300653594771,0.6836601307189543,1.3668280497643647e-5
other,W-Scl-288027,Goniastrea minuta,NA,288027,NA,LC,0.2,3.418300653594771,0.6836601307189543,1.3668280497643647e-5
fish,Fis-25219,Siganus fuscescens,Mottled spinefoot,273912,NA,LC,0.2,3.3984168865435356,0.6796833773087072,1.3588774060689286e-5
fish,Fis-23591,Lethrinus miniatus,Trumpet emperor,212062,NA,LC,0.2,3.336358782701548,0.6672717565403097,1.334063100470263e-5
fish,Fis-138395,Scolopsis ciliata,Saw-jawed monocle bream,276785,NA,LC,0.2,3.300710770913067,0.6601421541826135,1.3198090288222392e-5
fish,Fis-30612,Scomberoides commersonnianus,Talang queenfish,218432,NA,LC,0.2,3.2979175520611985,0.6595835104122397,1.3186921434857052e-5
fish,Fis-162304,Rhabdoblennius nitidus,Barred-chin blenny,398622,NA,LC,0.2,3.273107645492583,0.6546215290985167,1.3087717533133677e-5
fish,Fis-171145,Chromis yamakawai,Northern yellow-spotted Chromis,1043620,NA,LC,0.2,3.2193784277879343,0.6438756855575869,1.2872878028675868e-5
fish,Fis-25367,Acentrogobius caninus,Tropical sand goby,219372,NA,LC,0.2,3.1529242569511027,0.6305848513902206,1.2607157034742541e-5
fish,Fis-22955,Selaroides leptolepis,Yellowstripe scad,282745,NA,LC,0.2,3.1529242569511027,0.6305848513902206,1.2607157034742541e-5
crustacean,ITS-552985,Puerulus angulatus,banded whip lobster,241308,NA,LC,0.2,3.138960370560988,0.6277920741121976,1.2551321596213575e-5
fish,Fis-34265,Cynoscion phoxocephalus,Cachema weakfish,276086,NA,LC,0.2,3.1153846153846154,0.6230769230769231,1.2457052522966444e-5
fish,Fis-56618,Sacura margaritacea,NA,277201,NA,LC,0.2,3.109689213893967,0.6219378427787934,1.2434279117988443e-5
other,W-Scl-289206,Platygyra ryukyuensis,maze brain coral,289206,NA,LC,0.2,3.0995564317397735,0.6199112863479548,1.2393762579877794e-5
other,Fis-120202,Cephaloscyllium umbratile,Blotchy swell shark,277104,NA,NT,0.4,1.5488546049555867,0.6195418419822347,1.2386376352435183e-5
fish,Fis-22901,Megalaspis cordyla,Torpedo scad,218430,NA,LC,0.2,3.06267244777296,0.6125344895545921,1.2246279754398757e-5
fish,Fis-28456,Johnrandallia nigrirostris,Blacknosed butterflyfish,281202,NA,LC,0.2,3.0444444444444443,0.6088888888888889,1.2173393988149926e-5
fish,Fis-160689,Asterropteryx ovata,Oval-spot goby,398628,NA,LC,0.2,3.0414703110273327,0.6082940622054666,1.2161501737028085e-5
fish,Fis-63149,Protomyctophum arcticum,Arctic telescope,158917,NA,LC,0.2,3,0.6000000000000001,1.1995680207301022e-5
other,W-Scl-287937,Coscinaraea crassa,NA,287937,NA,LC,0.2,2.975487743871936,0.5950975487743871,1.1897666478743782e-5
fish,Fis-25997,Petroscirtes breviceps,Striped poison-fang blenny mimic,219331,NA,LC,0.2,2.9284825870646767,0.5856965174129354,1.1709713535692479e-5
fish,Fis-23419,Caranx heberi,Blacktip trevally,218403,NA,LC,0.2,2.889392565729828,0.5778785131459656,1.1553409737282671e-5
fish,Fis-115511,Arnoglossus scapha,NA,274176,NA,LC,0.2,2.8724997206391776,0.5744999441278356,1.14858626814497e-5
fish,Fis-26174,Oplegnathus fasciatus,Barred knifejaw,277892,NA,LC,0.2,2.871212121212121,0.5742424242424242,1.1480714137795674e-5
fish,Fis-29767,Carangoides talamparoides,Imposter trevally,1803656,NA,LC,0.2,2.855386128873586,0.5710772257747172,1.1417432956776919e-5
fish,Fis-10975,Brachirus orientalis,Oriental sole,279967,NA,LC,0.2,2.841430859583556,0.5682861719167112,1.1361631974240262e-5
fish,Fis-26122,Cephalopholis microprion,Freckled hind,279150,NA,LC,0.2,2.798787878787879,0.5597575757575758,1.1191121454003256e-5
fish,Fis-161056,Equulites elongatus,Slender ponyfish,398517,NA,LC,0.2,2.7357039884670833,0.5471407976934167,1.093887672916302e-5
crustacean,ITS-553055,Thenus orientalis,flathead lobster,210362,NA,LC,0.2,2.7282926829268295,0.5456585365853659,1.0909242178769856e-5
fish,Fis-26956,Chrysochir aureus,Reeve's croaker,1805636,NA,LC,0.2,2.7228163992869874,0.5445632798573975,1.0887344929680517e-5
other,W-Scl-287973,Echinophyllia echinoporoides,red stone coral,287973,NA,LC,0.2,2.5516969218626677,0.5103393843725336,1.0203113420206314e-5
other,W-Scl-290597,Palauastrea ramosa,NA,290597,NA,LC,0.2,2.5516969218626677,0.5103393843725336,1.0203113420206314e-5
fish,Fis-29061,Stellifer ericymba,Hollow stardrum,276156,NA,LC,0.2,2.4769452449567724,0.4953890489913545,9.904214349832111e-6
fish,Fis-23369,Anodontostoma chacunda,Chacunda gizzard shad,279626,NA,LC,0.2,2.43995171997586,0.48799034399517205,9.75629351802817e-6
fish,Fis-26931,Bathygobius andrei,NA,277620,NA,LC,0.2,2.430379746835443,0.48607594936708864,9.718019408446398e-6
fish,Fis-29441,Lutjanus novemfasciatus,Pacific dog snapper,276544,NA,LC,0.2,2.430379746835443,0.48607594936708864,9.718019408446398e-6
fish,Fis-25365,Plectropomus maculatus,Spotted coralgrouper,218267,NA,LC,0.2,2.4181600955794504,0.4836320191158901,9.669158398875854e-6
fish,Fis-34253,Centropomus unionensis,Union snook,280069,NA,LC,0.2,2.405775075987842,0.4811550151975684,9.619636154081822e-6
fish,Fis-31891,Diploprion bifasciatum,Barred soapfish,277235,NA,LC,0.2,2.36964160224877,0.473928320449754,9.475154288830884e-6
fish,Fis-47408,Johnius novaeguineae,Paperhead croaker,276119,NA,LC,0.2,2.328767123287671,0.4657534246575343,9.311715229411752e-6
fish,Fis-170315,Ostorhinchus fukuii,NA,1043452,NA,LC,0.2,2.328767123287671,0.4657534246575343,9.311715229411752e-6
fish,Fis-26949,Saurenchelys fierasfer,NA,271914,NA,LC,0.2,2.3021442495126707,0.4604288499025342,9.205262069410336e-6
fish,Fis-29031,Bairdiella ensifera,Swordspine croaker,276070,NA,LC,0.2,2.296969696969697,0.4593939393939394,9.18457131023654e-6
fish,Fis-35623,Hyporhamphus snyderi,Skipper halfbeak,272198,NA,LC,0.2,2.2688588007736943,0.45377176015473886,9.072168203200578e-6
fish,Fis-32410,Muraena robusta,Stout moray,271903,NA,LC,0.2,2.2606299212598424,0.4521259842519685,9.039264534163052e-6
fish,Fis-125713,Cristiceps australis,Southern crested weedfish,276604,NA,LC,0.2,2.2432432432432434,0.44864864864864873,8.969742857711576e-6
fish,Fis-144590,Siphamia argentea,Silver siphonfish,277693,NA,LC,0.2,2.180995475113122,0.43619909502262444,8.720841417675856e-6
fish,Fis-31476,Halichoeres richmondi,Richmond's wrasse,275795,NA,LC,0.2,2.157254561251086,0.43145091225021726,8.625911947503167e-6
fish,Fis-112193,Chlorurus troschelii,Troschel's parrotfish,277511,NA,LC,0.2,2.1386138613861387,0.42772277227722777,8.551375989363104e-6
fish,Fis-162928,Manonichthys splendens,Splendid dottyback,475083,NA,LC,0.2,2.1386138613861387,0.42772277227722777,8.551375989363104e-6
fish,Fis-138801,Amblygobius buanensis,Buan goby,278649,NA,LC,0.2,2.1320754716981134,0.4264150943396227,8.52523184544035e-6
fish,Fis-47655,Trachichthys australis,Roughy,283027,NA,LC,0.2,2.1270207852193996,0.42540415704387996,8.505020377924743e-6
fish,Fis-35287,Ecsenius bandanus,Banda comb-tooth,277650,NA,LC,0.2,2.070316693505099,0.41406333870101986,8.278285661041338e-6
marine mammal,ITS-Mam-180671,Mirounga leonina,southern elephant seal,231413,NA,LC,0.2,2.055947012401353,0.41118940248027064,8.220827627974193e-6
fish,Fis-29524,Seriola quinqueradiata,Japanese amberjack,276651,NA,LC,0.2,2.0295489891135303,0.4059097978227061,8.115273546152324e-6
fish,Fis-113182,Pseudochromis elongatus,Elongate dottyback,278174,NA,LC,0.2,1.9846077457795432,0.39692154915590866,7.93557328510132e-6
fish,Fis-30348,Nematistius pectoralis,Roosterfish,281664,NA,LC,0.2,1.8712871287128714,0.3742574257425743,7.482453990692717e-6
fish,Fis-29513,Scomberomorus sierra,Pacific sierra,273821,NA,LC,0.2,1.8514851485148516,0.37029702970297035,7.4032745833838e-6
fish,Fis-21695,Halichoeres podostigma,Axil spot wrasse,275789,NA,LC,0.2,1.8458244111349036,0.36916488222698074,7.380639784934676e-6
fish,Fis-35552,Argentina aliceae,Alice argentina,272891,NA,LC,0.2,1.8208955223880596,0.3641791044776119,7.2809601258245e-6
fish,Fis-167295,Ostorhinchus multilineatus,Many-lined cardinalfish,712675,NA,LC,0.2,1.7733644859813085,0.3546728971962617,7.090904421605511e-6
fish,Fis-33018,Pseudorhombus pentophthalmus,Fivespot flounder,277088,NA,LC,0.2,1.7733644859813085,0.3546728971962617,7.090904421605511e-6
fish,Fis-25837,Rhinopias frondosa,Weedy scorpionfish,218087,NA,LC,0.2,1.7481060606060606,0.3496212121212121,6.989907090491693e-6
fish,Fis-30236,Lethrinus ornatus,Ornate emperor,278636,NA,LC,0.2,1.530841121495327,0.30616822429906543,6.121160180547998e-6
marine mammal,ITS-Mam-180667,Hydrurga leptonyx,leopard seal,231417,NA,LC,0.2,1.4750058671673316,0.2950011734334663,5.897899562144013e-6
fish,Fis-23617,Lutjanus biguttatus,Two-spot banded snapper,276525,NA,LC,0.2,1.4545454545454546,0.29090909090909095,5.816087373236859e-6
fish,Fis-25749,Pomacanthus navarchus,Bluegirdled angelfish,276024,NA,LC,0.2,1.4545454545454546,0.29090909090909095,5.816087373236859e-6
fish,Fis-164396,Opistognathus randalli,Gold-specs jawfish,712628,NA,LC,0.2,1.4396284829721362,0.28792569659442724,5.756440966351883e-6
mollusk,W-Msc-342212,Cirroteuthis muelleri,M<fc>ller's cirroctopod,342212,NA,LC,0.2,1.3940914158305462,0.27881828316610924,5.57435826801558e-6
fish,Fis-29072,Centroberyx lineatus,Swallow-tail,217895,NA,LC,0.2,1.3609756097560977,0.27219512195121953,5.441942728190219e-6
fish,Fis-32817,Pinjalo lewisi,Slender pinjalo,277116,NA,LC,0.2,1.3492723492723493,0.26985446985446987,5.395146538141623e-6
other,Fis-54493,Eptatretus cirrhatus,Broadgilled hagfish,279276,NA,LC,0.2,1.3091787439613527,0.26183574879227056,5.234829848918804e-6
fish,Fis-32266,Eviota lachdeberei,Lachdebere's dwarfgoby,278593,NA,LC,0.2,1.3076923076923077,0.26153846153846155,5.228886244208138e-6
crustacean,ITS-552973,Panulirus homarus,scalloped spiny lobster,210355,NA,LC,0.2,1.3076923076923077,0.26153846153846155,5.228886244208138e-6
fish,Fis-35199,Pomacentrus auriventris,Goldbelly damsel,277137,NA,LC,0.2,1.3076923076923077,0.26153846153846155,5.228886244208138e-6
fish,Fis-23306,Thryssa setirostris,Longjaw thryssa,212289,NA,LC,0.2,1.3002232142857142,0.26004464285714285,5.1990206255601525e-6
fish,Fis-164150,Chaetodontoplus poliourus,Greytail angelfish,712746,NA,LC,0.2,1.2988691437802908,0.2597738287560582,5.1936062933064205e-6
mollusk,W-Msc-535842,Amphioctopus neglectus,neglected ocellate octopus,535842,NA,LC,0.2,1.2222222222222223,0.24444444444444446,4.887128973344861e-6
fish,Fis-32690,Apionichthys dumerili,Longtail sole,279642,NA,LC,0.2,1.150943396226415,0.23018867924528302,4.602116305945675e-6
other,Fis-23006,Apristurus platyrhynchus,Borneo catshark,271349,NA,LC,0.2,1.0769230769230769,0.2153846153846154,4.30614161287729e-6
fish,Fis-53918,Mesopristes cancellatus,Tapiroid grunter,279089,NA,LC,0.2,1.0769230769230769,0.2153846153846154,4.30614161287729e-6
fish,Fis-165852,Trimma erdmanni,Erdmann<92>s pygmygoby,712881,NA,LC,0.2,1.0769230769230769,0.2153846153846154,4.30614161287729e-6
fish,Fis-22888,Lates calcarifer,Barramundi,278957,NA,LC,0.2,1.064690026954178,0.2129380053908356,4.257227027748341e-6
fish,Fis-32754,Samaris cristatus,Cockatoo righteye flounder,219818,NA,LC,0.2,1.0555555555555556,0.21111111111111114,4.220702295161471e-6
fish,Fis-29759,Caranx caninus,Pacific crevalle jack,273272,NA,LC,0.2,1.0227272727272727,0.20454545454545456,4.089436434307166e-6
